Year,Month,Day,Country,State,Region,City,Latitude,Longitude,AttackType,Killed,Wounded,Target,Summary,Group,Target_type,Weapon_type
2016,11,3,Yemen,Hadramawt,Middle East & North Africa,Mukalla,14.54397,49.12458,Bombing/Explosion,4,,Elite Force Headquarters,"11/03/2016: A suicide bomber detonated an explosives-laden vehicle at military camp in Mukalla, Hadramawt, Yemen. In addition to the assailant, at least three soldiers were killed and an unknown number of people, including two civilians, were injured in the blast. Al-Qaida in the Arabian Peninsula (AQAP) claimed responsibility for the incident.",Al-Qaida in the Arabian Peninsula (AQAP),Military,Explosives
2016,11,6,Yemen,Taizz,Middle East & North Africa,Hadhran,13.611111,43.932778,Bombing/Explosion,2,5,Neighborhood,"11/06/2016: Assailants shelled Hadhran, Taizz, Yemen. This was one of two related attacks in the area on this date. Four civilians were killed and ten civilians were injured across both attacks. No group claimed responsibility for the incidents; however, sources attributed the attacks to Huthi extremists.",Houthi extremists (Ansar Allah),Private Citizens & Property,Explosives
2016,11,6,Yemen,Taizz,Middle East & North Africa,Ar Rabi,13.599058,43.88771,Bombing/Explosion,2,5,Neighborhood,"11/06/2016: Assailants shelled Ar Rabi, Taizz, Yemen. This was one of two related attacks in the area on this date. Four civilians were killed and ten civilians were injured across both attacks. No group claimed responsibility for the incidents; however, sources attributed the attacks to Huthi extremists.",Houthi extremists (Ansar Allah),Private Citizens & Property,Explosives
2016,11,6,Yemen,Shabwah,Middle East & North Africa,Usaylan district,15.031965,45.82837,Unknown,17,0,Soldiers,"11/06/2016: Assailants attacked military positions in Usaylan district, Shabwah, Yemen. At least 12 assailants and five soldiers were killed in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to Huthi extremists.",Houthi extremists (Ansar Allah),Military,Unknown
2016,11,8,Yemen,Shabwah,Middle East & North Africa,Ar Raydah,14.360278,47.341944,Bombing/Explosion,2,,Civilian: Muhammad Mahdi Bajuba,"11/08/2016: Assailants raided the residence of Muhammad Mahdi Bajuba, a civilian, in Ar Raydah, Shabwah, Yemen. Bajuba and one assailant were killed and an unknown number of assailants were injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Qaida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Private Citizens & Property,Explosives
2016,11,8,Yemen,Abyan,Middle East & North Africa,Al-Ayn,13.79985,45.886147,Bombing/Explosion,1,0,Checkpoint,"11/08/2016: A grenade detonated at a military checkpoint in Al-Ayn, Abyan, Yemen. A soldier was killed in the blast. Al-Qaida in the Arabian Peninsula (AQAP) claimed responsibility for the incident.",Al-Qaida in the Arabian Peninsula (AQAP),Military,Explosives
2016,11,8,Yemen,Marib,Middle East & North Africa,Marib,15.45639,45.324871,Bombing/Explosion,0,0,City,"11/08/2016: Assailants fired two ballistic missiles at Marib, Yemen. There were no reported casualties as the missiles were intercepted by coalition defense forces. No group claimed responsibility for the incident; however, sources attributed the attack to Huthi extremists.",Houthi extremists (Ansar Allah),Private Citizens & Property,Explosives
2016,11,13,Yemen,Taizz,Middle East & North Africa,Unknown,13.578889,44.021944,Bombing/Explosion,1,0,Civilian,"11/13/2016: An explosive device detonated in Taizz governorate, Yemen. A child was killed in the blast. No group claimed responsibility for the incident.",Unknown,Private Citizens & Property,Explosives
2016,11,13,Yemen,Taizz,Middle East & North Africa,Taizz,13.586484,44.024105,Bombing/Explosion,1,4,Neighborhoods,"11/13/2016: Assailants shelled neighborhoods in Taizz, Yemen. At least one civilian was killed and four civilians were injured in the attack. No group claimed responsibility for the incident; however sources attributed the attack to Huthi extremists.",Houthi extremists (Ansar Allah),Private Citizens & Property,Explosives
2016,11,15,Yemen,Abyan,Middle East & North Africa,Salamiyah,13.819448,45.936384,Bombing/Explosion,0,1,Posts,"11/15/2016: Assailants attacked military posts near Salamiyah, Abyan, Yemen. One soldier was injured in the assault. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Qaida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Military,Explosives
2016,11,15,Yemen,Al Bayda,Middle East & North Africa,Bayda,13.985013,45.558479,Hostage Taking (Barricade Incident),1,0,Civilian,"11/15/2016: Assailants raided a residence and beheaded a civilian near Bayda, Al Bayda, Yemen. No group claimed responsibility for the incident; however, sources attributed the attack to the Al Bayda Province of the Islamic State.",Al Bayda Province of the Islamic State,Private Citizens & Property,Melee
2016,11,17,Yemen,Abyan,Middle East & North Africa,Mahfad district,14.061619,46.914966,Armed Assault,0,2,Checkpoint,"11/17/2016: Assailants opened fire on a Hizam Brigade checkpoint in Mahfad district, Abyan, Yemen. Two soldiers were injured in the attack. Al-Qaida in the Arabian Peninsula (AQAP) claimed responsibility for the incident.",Al-Qaida in the Arabian Peninsula (AQAP),Terrorists/Non-State Militia,Firearms
2016,11,17,Yemen,Ibb,Middle East & North Africa,Hamah,14.198056,44.545556,Unknown,3,0,Mankhalah Post,"11/17/2016: Assailants attacked a military post in Hamah, Ibb, Yemen. Three assailants were killed in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to Huthi extremists.",Houthi extremists (Ansar Allah),Military,Unknown
2016,11,18,Yemen,Taizz,Middle East & North Africa,Taizz,13.586484,44.024105,Assassination,1,0,Cameraperson: Al Zubayrei,"11/18/2016: An explosive device detonated targeting Awab Al Zubayrei, a cameraperson for Taiz News Network, in Taizz, Yemen. Al Zubayrei was killed in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Huthi extremists.",Houthi extremists (Ansar Allah),Journalists & Media,Explosives
2016,11,19,Yemen,Sanaa,Middle East & North Africa,Nihm district,15.61454,44.596579,Bombing/Explosion,0,0,Soldiers,"11/19/2016: Assailants shelled military forces in Al-Manarah mountain, Nihm, Sanaa, Yemen. There were no reported casualties. This was one of four related attacks in the area on this date. No group claimed responsibility for the incidents; however, sources attributed the attacks to Huthi extremists.",Houthi extremists (Ansar Allah),Military,Explosives
2016,11,19,Yemen,Sanaa,Middle East & North Africa,Nihm district,15.61454,44.596579,Bombing/Explosion,0,0,Soldiers,"11/19/2016: Assailants shelled military forces in Al Qarn Naham mountain, Nihm district, Sanaa, Yemen. There were no reported casualties. This was one of four related attacks in the area on this date. No group claimed responsibility for the incidents; however, sources attributed the attacks to Huthi extremists.",Houthi extremists (Ansar Allah),Military,Explosives
2016,11,19,Yemen,Sanaa,Middle East & North Africa,Nihm district,15.61454,44.596579,Bombing/Explosion,0,0,Soldiers,"11/19/2016: Assailants shelled military forces in Al Jabalian, Nihm district, Sanaa, Yemen. There were no reported casualties. This was one of four related attacks in the area on this date. No group claimed responsibility for the incidents; however, sources attributed the attacks to Huthi extremists.",Houthi extremists (Ansar Allah),Military,Explosives
2016,11,19,Yemen,Sanaa,Middle East & North Africa,Malah,15.61629,44.564576,Bombing/Explosion,0,0,Soldiers,"11/19/2016: Assailants shelled military forces in Malah, Sanaa, Yemen. There were no reported casualties. This was one of four related attacks in the area on this date. No group claimed responsibility for the incidents; however, sources attributed the attacks to Huthi extremists.",Houthi extremists (Ansar Allah),Military,Explosives
2016,11,19,Yemen,Hajjah,Middle East & North Africa,Midi,16.321999,42.814075,Bombing/Explosion,2,4,Soldiers,"11/19/2016: Assailants launched two missiles targeting military personnel in Midi, Hajjah, Yemen. Two soldiers were killed and four soldiers were injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Huthi extremists.",Houthi extremists (Ansar Allah),Military,Explosives
2016,11,20,Yemen,Marib,Middle East & North Africa,Marib,15.45639,45.324871,Bombing/Explosion,0,0,Governorate,"11/20/2016: Assailants fired three missiles at Marib, Yemen. There were no reported casualties as the missiles were intercepted by coalition air defense forces. Huthi extremists claimed responsibility for the incident.",Houthi extremists (Ansar Allah),Private Citizens & Property,Explosives
2016,11,19,Yemen,Taizz,Middle East & North Africa,Taizz,13.586484,44.024105,Bombing/Explosion,3,2,Residential Areas,"11/19/2016: Assailants shelled residential areas in Taizz, Yemen. At least three people were killed and two people were injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Huthi extremists.",Houthi extremists (Ansar Allah),Private Citizens & Property,Explosives
2016,11,20,Yemen,Taizz,Middle East & North Africa,Taizz,13.586484,44.024105,Bombing/Explosion,0,0,Neighborhood,"11/20/2016: Assailants shelled Thabat neighborhood, Taizz, Yemen. There were no reported casualties. This was one of three related attacks in Taizz on this date. No group claimed responsibility for the incidents; however, sources attributed the attacks to Huthi extremists.",Houthi extremists (Ansar Allah),Private Citizens & Property,Explosives
2016,11,20,Yemen,Taizz,Middle East & North Africa,Taizz,13.586484,44.024105,Bombing/Explosion,0,0,Neighborhood,"11/20/2016: Assailants shelled Sala neighborhood, Taizz, Yemen. There were no reported casualties. This was one of three related attacks in Taizz on this date. No group claimed responsibility for the incidents; however, sources attributed the attacks to Huthi extremists.",Houthi extremists (Ansar Allah),Private Citizens & Property,Explosives
2016,11,20,Yemen,Taizz,Middle East & North Africa,Taizz,13.586484,44.024105,Bombing/Explosion,0,0,Hospital,"11/20/2016: Assailants shelled a military hospital in eastern Taizz, Yemen. There were no reported casualties. This was one of three related attacks in Taizz on this date. No group claimed responsibility for the incidents; however, sources attributed the attacks to Huthi extremists.",Houthi extremists (Ansar Allah),Military,Explosives
2016,11,20,Yemen,Taizz,Middle East & North Africa,Taizz,13.586484,44.024105,Bombing/Explosion,0,6,Civilians,"11/20/2016: Assailants fired rockets into central Taizz, Yemen. Six civilians were injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Huthi extremists.",Houthi extremists (Ansar Allah),Private Citizens & Property,Explosives
2016,11,21,Yemen,Abyan,Middle East & North Africa,Lawdar,13.887403,45.863647,Assassination,0,0,Commander: Al-Khodor Hamsan,"11/21/2016: An explosive device detonated near Al-Khodor Hamsan in Lawdar, Abyan, Yemen. Hamsan, a Hizam Brigade commander, was not harmed as there were no reported casualties in the blast. Al-Qaida in the Arabian Peninsula (AQAP) claimed responsibility for the attack.",Al-Qaida in the Arabian Peninsula (AQAP),Terrorists/Non-State Militia,Explosives
2016,11,21,Yemen,Marib,Middle East & North Africa,Sirwah district,15.450333,45.019821,Unknown,0,0,Soldiers,"11/21/2016: Assailants attacked military personnel in Sirwah district, Marib, Yemen. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Houthi extremists.",Houthi extremists (Ansar Allah),Military,Unknown
2016,11,21,Yemen,Taizz,Middle East & North Africa,Taizz,13.586484,44.024105,Armed Assault,0,0,Hospital,"11/21/2016: Three assailants raided Ath Thawra hospital in Taizz, Yemen. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to supporters of Abd Rabbuh Mansur Hadi.",Supporters of Abd Rabbuh Mansur Hadi,Business,Firearms
2016,11,22,Yemen,Hadramawt,Middle East & North Africa,Ghayl Ba Wazir district,14.776111,49.366111,Unknown,1,0,Al Adwas Checkpoint,"11/22/2016: Assailants attacked Al Adwas military checkpoint in Ghayl Ba Wazir district, Hadramawt, Yemen. At least one assailant was killed in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Qaida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Military,Unknown
2016,11,22,Yemen,Adan,Middle East & North Africa,Shaykh Uthman,12.825647,44.846416,Assassination,1,0,Aden International Airport Security Colonel: Abd-al-Rahim al-Dali'i,"11/22/2016: Assailants shot and killed Colonel Abd-al-Rahim al-Dali'i, an Aden International Airport security official, in Shaykh Uthman, Adan, Yemen. The Adan-Abyan Province of the Islamic State and Al-Qaida in the Arabian Peninsula (AQAP) separately claimed responsibility for the incident.",Adan-Abyan Province of the Islamic State,Military,Firearms
2016,11,21,Yemen,Hajjah,Middle East & North Africa,Midi,16.321999,42.814075,Armed Assault,3,4,Soldiers,"11/21/2016: Snipers opened fire on military personnel in Midi, Hajjah, Yemen. Three soldiers were killed and four soldiers were injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Huthi extremists.",Houthi extremists (Ansar Allah),Military,Firearms
2016,11,24,Yemen,Adan,Middle East & North Africa,Aden,12.825647,44.846416,Armed Assault,0,0,Soldiers,"11/24/2016: Assailants attacked security personnel in Aden, Adan, Yemen. There were no reported casualties in the ensuing clash. No group claimed responsibility for the incident.",Unknown,Military,Firearms
2016,11,24,Yemen,Shabwah,Middle East & North Africa,Usaylan district,15.031965,45.82837,Bombing/Explosion,0,0,Residential Neighborhoods,"11/24/2016: Assailants shelled residential neighborhoods in Usaylan district, Shabwah, Yemen. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Huthi extremists.",Houthi extremists (Ansar Allah),Private Citizens & Property,Explosives
2016,11,24,Yemen,Taizz,Middle East & North Africa,Taizz,13.586484,44.024105,Bombing/Explosion,3,6,Civilians,"11/24/2016: An explosive device detonated in Taizz, Yemen. Three civilians were killed and six people, including a military official, were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Huthi extremists.",Houthi extremists (Ansar Allah),Private Citizens & Property,Explosives
2016,11,24,Yemen,Taizz,Middle East & North Africa,Taizz,13.586484,44.024105,Bombing/Explosion,2,4,Neighborhood,"11/24/2016: Assailants shelled Al Injad neighborhood, Taizz, Yemen. Two civilians were killed and four civilians were injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Huthi extremists.",Houthi extremists (Ansar Allah),Private Citizens & Property,Explosives
2016,11,24,Yemen,Taizz,Middle East & North Africa,Taizz,13.586484,44.024105,Bombing/Explosion,1,0,Neighborhood,"11/24/2016: Assailants shelled Mutabiyah neighborhood, Taizz, Yemen. A civilian was killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Huthi extremists.",Houthi extremists (Ansar Allah),Private Citizens & Property,Explosives
2016,11,24,Yemen,Taizz,Middle East & North Africa,Taizz,13.586484,44.024105,Unknown,10,0,Camp,"11/24/2016: Assailants attacked an air defense camp in western Taizz, Yemen. At least ten assailants were killed as security forces repelled the assault. No group claimed responsibility for the incident; however, sources attributed the attack to Huthi extremists.",Houthi extremists (Ansar Allah),Military,Unknown
2016,11,25,Yemen,Taizz,Middle East & North Africa,Taizz,13.586484,44.024105,Bombing/Explosion,2,0,Residential Neighborhood,"11/25/2016: Assailants shelled a residential neighborhood in central Taizz, Yemen. Two civilians were killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Huthi extremists.",Houthi extremists (Ansar Allah),Private Citizens & Property,Explosives
2016,11,25,Yemen,Taizz,Middle East & North Africa,Taizz,13.586484,44.024105,Unknown,12,11,Post,"11/25/2016: Assailants attacked a Military of Yemen post in eastern Taizz city, Yemen. At least 12 people, including one soldier and 11 assailants, were killed and 11 other soldiers and an unknown number of assailants were injured in the ensuing clash. No group claimed responsibility; however, sources attributed the incident to Huthi extremists.",Houthi extremists (Ansar Allah),Military,Unknown
2016,11,27,Yemen,Al Hudaydah,Middle East & North Africa,Unknown,14.790797,42.970765,Hostage Taking (Kidnapping),0,0,Fishermen,"11/27/2016: Assailants abducted 49 Egyptian fishermen in Al Hudaydah governorate, Yemen. The hostages were released on December 24, 2016. No group claimed responsibility for the incident; however, sources suspected that Huthi extremists may have carried out the attack.",Houthi extremists (Ansar Allah),Private Citizens & Property,Unknown
2016,11,28,Yemen,Adan,Middle East & North Africa,Buraiqeh,12.760069,44.890266,Bombing/Explosion,,,Al Jala' Camp,"11/28/2016: An explosive device detonated at Al Jala' military camp in Buraiqeh, Adan, Yemen. There were an unknown number of casualties in the blast. No group claimed responsibility for the incident.",Unknown,Military,Explosives
2016,11,28,Yemen,Al Jawf,Middle East & North Africa,Al-Sala,16.095871,44.566657,Unknown,,,Al-Salan Camp,"11/28/2016: Assailants attacked a military camp in Al-Sala, Al Jawf, Yemen. This was one of five related attacks in the area on this date. An unknown number of assailants were killed in the ensuing clashes. No group claimed responsibility; however, sources attributed the incidents to Huthi extremists.",Houthi extremists (Ansar Allah),Military,Unknown
2016,11,27,Yemen,Abyan,Middle East & North Africa,Al-Ayn,13.79985,45.886147,Bombing/Explosion,1,0,Leader: Al Khader Al Moulem,"11/27/2016: An explosive device detonated targeting Al Khader Al Moulem in Al-Ayn, Abyan, Yemen. Al Moulem, a Popular Resistance Committee leader, was killed in the blast. Al-Qaida in the Arabian Peninsula (AQAP) claimed responsibility for the attack.",Al-Qaida in the Arabian Peninsula (AQAP),Terrorists/Non-State Militia,Explosives
2016,11,28,Yemen,Al Jawf,Middle East & North Africa,Al-Haija,16.1825,44.626111,Unknown,,,Area,"11/28/2016: Assailants attacked Al-Haija, Al Jawf, Yemen. This was one of five related attacks in the area on this date. An unknown number of assailants were killed in the ensuing clashes. No group claimed responsibility; however, sources attributed the incidents to Huthi extremists.",Houthi extremists (Ansar Allah),Private Citizens & Property,Unknown
2016,11,28,Yemen,Al Jawf,Middle East & North Africa,Al-Oqda,16.1825,44.626111,Unknown,,,Area,"11/28/2016: Assailants attacked Al-Oqda, Al Jawf, Yemen. This was one of five related attacks in the area on this date. An unknown number of assailants were killed in the ensuing clashes. No group claimed responsibility; however, sources attributed the incidents to Huthi extremists.",Houthi extremists (Ansar Allah),Private Citizens & Property,Unknown
2016,11,28,Yemen,Al Jawf,Middle East & North Africa,Al-Ghurfa,16.1825,44.626111,Unknown,,,Area,"11/28/2016: Assailants attacked Al-Ghurfa, Al Jawf, Yemen. This was one of five related attacks in the area on this date. An unknown number of assailants were killed in the ensuing clashes. No group claimed responsibility; however, sources attributed the incidents to Huthi extremists.",Houthi extremists (Ansar Allah),Private Citizens & Property,Unknown
2016,11,28,Yemen,Al Jawf,Middle East & North Africa,Sadah,16.088413,44.524008,Unknown,,,Area,"11/28/2016: Assailants attacked Sadah, Al Jawf, Yemen. This was one of five related attacks in the area on this date. An unknown number of assailants were killed in the ensuing clashes. No group claimed responsibility; however, sources attributed the incidents to Huthi extremists.",Houthi extremists (Ansar Allah),Private Citizens & Property,Unknown
2016,11,29,Yemen,Ad Dali,Middle East & North Africa,Dali,13.702663,44.73357,Unknown,17,0,Soldiers,"11/29/2016: Assailants attacked military forces in Dali, Ad Dali, Yemen. At least 14 assailants and three soldiers were killed in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to Huthi extremists.",Houthi extremists (Ansar Allah),Military,Unknown
2016,12,4,Yemen,Marib,Middle East & North Africa,Marib,15.45639,45.324871,Bombing/Explosion,0,0,City,"12/04/2016: Assailants fired a missile targeting Marib, Yemen. There were no reported casualties as the missile was intercepted by coalition air defense forces. No group claimed responsibility for the incident; however, sources attributed the attack to Huthi extremists.",Houthi extremists (Ansar Allah),Private Citizens & Property,Explosives
2016,12,4,Yemen,Taizz,Middle East & North Africa,Taizz,13.586484,44.024105,Unknown,,,Soldiers,"12/04/2016: Assailants attacked military and popular resistance committee forces at At Tashiraft camp in Taizz, Yemen. There were an unknown number of assailant casualties as security forces repelled the assault. No group claimed responsibility for the incident; however, sources attributed the attack to Huthi extremists.",Houthi extremists (Ansar Allah),Military,Unknown
2016,12,4,Yemen,Ibb,Middle East & North Africa,As Sahul,14.027351,44.176772,Facility/Infrastructure Attack,1,1,Civilian: Muhammad Abd-al-Karim,"12/04/2016: Assailants attacked the residence of Muhammad Abd-al-Karim, a civilian, in As Sahul, Ibb, Yemen. One assailant was killed and another assailant was injured in the ensuing clash. This was one of two related attacks targeting Muhammad Abd-al-Karim and his family on this date. No group claimed responsibility for the incidents; however, sources attributed the attacks to Huthi extremists.",Houthi extremists (Ansar Allah),Private Citizens & Property,Incendiary
2016,12,4,Yemen,Ibb,Middle East & North Africa,As Sahul,14.027351,44.176772,Hostage Taking (Kidnapping),,,Children,"12/04/2016: Assailants abducted the children of Muhammad Abd-al-Karim, a civilian, from a school in As Sahul, Ibb, Yemen. The outcome of the kidnapping is unknown. This was one of two related attacks targeting Muhammad Abd-al-Karim and his family on this date. No group claimed responsibility for the incidents; however, sources attributed the attacks to Huthi extremists.",Houthi extremists (Ansar Allah),Private Citizens & Property,Unknown
2016,12,5,Yemen,Shabwah,Middle East & North Africa,Uqlah,15.379444,46.900833,Bombing/Explosion,0,0,Gas Pipeline,"12/05/2016: An explosive device detonated targeting a gas pipeline in Uqlah, Shabwah, Yemen. There were no reported casualties in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Qaida in the Arabian Peninsula (AQAP).",Al-Qaida in the Arabian Peninsula (AQAP),Utilities,Explosives
2016,12,5,Yemen,Ibb,Middle East & North Africa,Sahul,14.09207,44.173076,Unknown,2,0,"Civilians: Jihad Abd-al-Karim, Salim Abd-al-Karim","12/05/2016: Assailants attacked and killed two civilians, identified as Jihad Abd-al-Karim and Salim Abd-al-Karim, in Sahul, Ibb, Yemen. No group claimed responsibility for the incident; however, sources attributed the attack to Huthi extremists.",Houthi extremists (Ansar Allah),Private Citizens & Property,Unknown
2016,12,6,Yemen,Amanat Al Asimah,Middle East & North Africa,Sanaa,15.325443,44.211895,Unknown,3,0,Headquarters,"12/06/2016: Assailants attacked the Total S.A. headquarters near Sanaa, Amanat Al Asimah, Yemen. Three guards were killed in the assault. No group claimed responsibility for the incident; however, sources attributed the attack to Huthi extremists.",Houthi extremists (Ansar Allah),Business,Unknown
2016,12,10,Yemen,Adan,Middle East & North Africa,Aden,12.825647,44.846416,Bombing/Explosion,58,29,Sulban Base,"12/10/2016: A suicide bomber detonated targeting Sulban military base in Aden, Adan, Yemen. In addition to the assailant, at least 57 soldiers were killed and 29 soldiers were injured in the blast. The Adan-Abyan Province of the Islamic State claimed responsibility for the incident.",Adan-Abyan Province of the Islamic State,Military,Explosives
2016,12,11,Yemen,Taizz,Middle East & North Africa,Taizz,13.586484,44.024105,Unknown,3,4,Post,"12/11/2016: Assailants attacked a military post near Al-Mukalkal area, Taizz, Yemen. This was one of two related attacks in Taizz on this date. At least four assailants and two soldiers were killed and seven assailants were injured across the ensuing clashes. No group claimed responsibility for the incidents; however, sources attributed the attacks to Huthi extremists.",Houthi extremists (Ansar Allah),Military,Unknown
2016,12,11,Yemen,Taizz,Middle East & North Africa,Taizz,13.586484,44.024105,Unknown,3,3,Posts,"12/11/2016: Assailants attacked military posts in eastern Taizz, Yemen. This was one of two related attacks in Taizz on this date. At least four assailants and two soldiers were killed and seven assailants were injured across the ensuing clashes. No group claimed responsibility for the incidents; however, sources attributed the attacks to Huthi extremists.",Houthi extremists (Ansar Allah),Military,Unknown
2016,12,12,Yemen,Abyan,Middle East & North Africa,Lawdar,13.887403,45.863647,Bombing/Explosion,0,3,Civilians,"12/12/2016: An explosive device detonated near a security checkpoint in Lawdar, Abyan, Yemen. Three civilians were injured in the blast. No group claimed responsibility for the incident.",Unknown,Private Citizens & Property,Explosives
2016,12,12,Yemen,Marib,Middle East & North Africa,Marib,15.45639,45.324871,Bombing/Explosion,0,0,City,"12/12/2016: Assailants fired a missile targeting Marib, Yemen. There were no reported casualties as the missile was intercepted by coalition air defense forces. No group claimed responsibility for the incident; however, sources attributed the attack to Huthi extremists.",Houthi extremists (Ansar Allah),Private Citizens & Property,Explosives
2016,12,12,Yemen,Adan,Middle East & North Africa,Aden,12.825647,44.846416,Bombing/Explosion,0,0,Unknown,"12/12/2016: Security forces discovered and defused an explosives-laden vehicle in Aden, Adan, Yemen. No group claimed responsibility for the incident.",Unknown,Unknown,Explosives
2016,12,13,Yemen,Adan,Middle East & North Africa,Shaykh Uthman,12.867085,44.981911,Armed Assault,0,1,Officer: Osama Khalid Haidra,"12/13/2016: Assailants shot and injured Osama Khalid Haidra, a popular resistance committee member, in Shaykh Uthman, Adan, Yemen. The Adan-Abyan Province of the Islamic State claimed responsibility for the incident.",Adan-Abyan Province of the Islamic State,Terrorists/Non-State Militia,Firearms
2016,12,14,Yemen,Taizz,Middle East & North Africa,Taizz,13.586484,44.024105,Bombing/Explosion,0,7,House,"12/14/2016: Assailants shelled a house in eastern Taizz, Yemen. Seven civilians were injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Huthi extremists.",Houthi extremists (Ansar Allah),Private Citizens & Property,Explosives
2016,12,15,Yemen,Sanaa,Middle East & North Africa,Hazm,16.165407,44.776897,Hostage Taking (Kidnapping),,,Civilians,"12/15/2016: Assailants raided an unknown number of houses and abducted six civilians in Hazm, Sanaa, Yemen. The outcome of the kidnapping is unknown. No group claimed responsibility for the incident; however, sources attributed the attack to Huthi extremists.",Houthi extremists (Ansar Allah),Private Citizens & Property,Unknown
2016,12,18,Yemen,Adan,Middle East & North Africa,Aden,12.825647,44.846416,Bombing/Explosion,53,90,Sulban Base,"12/18/2016: A suicide bomber detonated targeting Sulban military base in Aden, Adan, Yemen. In addition to the assailant, at least 52 soldiers were killed and 90 soldiers were injured in the blast. The Adan-Abyan Province of the Islamic State claimed responsibility for the incident.",Adan-Abyan Province of the Islamic State,Military,Explosives
2016,12,19,Yemen,Taizz,Middle East & North Africa,Taizz,13.586484,44.024105,Bombing/Explosion,2,4,Neighborhood,"12/19/2016: Assailants shelled Ad Dabuah al-Ulya neighborhood in Taizz, Yemen. This was one of two related attacks in Taizz on the same day. At least three civilians were killed and seven civilians were injured across both attacks. No group claimed responsibility; however, sources attributed the incidents to Huthi extremists.",Houthi extremists (Ansar Allah),Private Citizens & Property,Explosives
2016,12,19,Yemen,Taizz,Middle East & North Africa,Taizz,13.586484,44.024105,Bombing/Explosion,1,3,Neighborhood,"12/19/2016: Assailants shelled Al Ikhwah neighborhood in Taizz, Yemen. This was one of two related attacks in Taizz on the same day. At least three civilians were killed and seven civilians were injured across both attacks. No group claimed responsibility; however, sources attributed the incidents to Huthi extremists.",Houthi extremists (Ansar Allah),Private Citizens & Property,Explosives
2016,12,18,Yemen,Taizz,Middle East & North Africa,Taizz,13.586484,44.024105,Unknown,50,,Air Defense Brigade Soldiers,"12/18/2016: Assailants attacked the air defense brigade in Bir Basha area, Taizz, Yemen. At least 41 assailants and nine soldiers were killed and an unknown number of people were injured in the ensuing clash. Huthi extremists claimed responsibility for the incident.",Houthi extremists (Ansar Allah),Military,Unknown
2016,12,18,Yemen,Taizz,Middle East & North Africa,Maqbanah district,13.731754,43.72051,Hostage Taking (Kidnapping),10,1,Area,"12/18/2016: Assailants attacked Mount Mirab area in Maqbanah district, Taizz, Yemen. At least 10 people, including eight assailants, were killed and one assailant was injured in the ensuing clash. In addition, 10 people were abducted during the assault, and the outcome of the kidnapping is unknown. No group claimed responsibility for the incident; however, sources attributed the attack to Huthi extremists.",Houthi extremists (Ansar Allah),Private Citizens & Property,Unknown
2016,12,20,Yemen,Marib,Middle East & North Africa,Marib,15.45639,45.324871,Unknown,0,0,Soldiers,"12/20/2016: Assailants attacked military forces in Nerwah area, Marib, Yemen. No casualties were reported in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to Huthi extremists.",Houthi extremists (Ansar Allah),Military,Unknown
2016,12,20,Yemen,Abyan,Middle East & North Africa,Lawdar,13.887403,45.863647,Bombing/Explosion,1,7,Patrol Car,"12/20/2016: An explosive device detonated targeting a military vehicle in Lawdar, Abyan, Yemen. One soldier was killed and seven soldiers were injured in the blast. No group claimed responsibility for the incident.",Unknown,Military,Explosives
2016,12,20,Yemen,Sanaa,Middle East & North Africa,Sanaa,15.325443,44.211895,Assassination,1,1,Journalist: Mohammed al-Absi,"12/20/2016: Assailants poisoned Mohamed al-Absi and his cousin in Sanaa city, Sanaa governorate, Yemen. Al-Abasi, an investigative journalist was killed, but his cousin survived. No group claimed responsibility; however, sources noted that Al-Absi was investigating Huthi-owned oil companies and suspected that the group may have been involved in the attack.",Houthi extremists (Ansar Allah),Journalists & Media,Chemical
