Year,Month,Day,Country,State,Region,City,Latitude,Longitude,AttackType,Killed,Wounded,Target,Summary,Group,Target_type,Weapon_type
2005,12,20,United States,Ohio,North America,Cincinnati,39.150174,-84.518436,Bombing/Explosion,0,0,Islamic Association of Cincinnati,"12/20/2005: A few hours after evening prayer, two pipe bombs exploded outside of the Islamic Association of Cincinnati, a mosque in Cincinnati, Ohio, United States.  No claim of responsibility was made.  No arrests have been made.",Unknown,Religious Figures/Institutions,Explosives
2006,1,17,United States,Washington,North America,Camano,48.173986,-122.528214,Facility/Infrastructure Attack,0,0,House belonging to Karla and Mark Verbarendse,"01/17/2006: A $3 million dollar home under construction on Camano Island near Seattle, Washington, United States, was completely destroyed in an arson attack. The home belonged to Karla and Mark Verbarendse. There were no casualties and the Earth Liberation Front claimed responsibility.",Earth Liberation Front (ELF),Private Citizens & Property,Incendiary
2006,3,3,United States,North Carolina,North America,Chapel Hill,35.904912,-79.046913,Unarmed Assault,0,9,"Students gathered the University of North Carolina campus in an area called ""The Pit""","3/3/2006: Mohammed Reza Taheri-azar rented a Jeep Cherokee and drove it through a crowed of people gathered in ""The Pit"" on the University of North Carolina- Chapel Hill campus in North Carolina, United States.  His intention was to hurt or kill people in order to ""avenge the deaths of Muslims around the world.""  He was acting alone.  Although he was born in Iran, he was raised in the United States and was a citizen of the United States.",Muslim extremists,Private Citizens & Property,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)"
2006,6,30,United States,California,North America,Los Angeles,34.097866,-118.407379,Bombing/Explosion,0,0,"Lynn Fairbanks, a University of California  Los Angeles (UCLA) professor of psychiatry and behavioral sciences","06/30/2006: An incendiary device that consisted of 'a bottle filled with a flammable liquid' was mistakenly left on the doorstep of a 70 year old Bel Air, California, United States, resident on June 30, 2006. The intended recipient was Lynn Fairbanks, a University of California  Los Angeles (UCLA) professor of psychiatry and behavioral sciences who was also a neighbor of the victim. Since the bomb failed to detonate, no casualties resulted from this attack. Animal Liberation Front (ALF) claimed responsibility for this incident.",Animal Liberation Front (ALF),Educational Institution,Incendiary
2006,7,12,United States,California,North America,Los Angeles,34.097866,-118.407379,Bombing/Explosion,0,0,Unknown,"07/12/2006:The Animal Liberation Front (ALF) accidentally targeted an elder woman's house with a bomb in Bel Air, California, United States. The device failed to go off but authorities stressed that had it detonated it is very likely that the woman would have been killed.",Animal Liberation Front (ALF),Private Citizens & Property,Explosives
2006,7,28,United States,Washington,North America,Seattle,47.610786,-122.331306,Armed Assault,1,5,Jewish Federation of Greater Seattle,"7/28/2006: Naveed Afzal Haq forced his way into Jewish Federation of Greater Seattle, headquarters of the philanthropic organization, building by holding a gun to the head of a teenage girl.  He then shot 6 women working there, killing one of them and injuring the other five.  One of the victims called 911. Dispatchers calmed Haq and he exited the building with his hands on his head, where police arrested him.",Anti-Semitic extremists,Business,Firearms
2006,9,11,United States,Iowa,North America,Davenport,41.523505,-90.577549,Facility/Infrastructure Attack,0,0,Edgerton Women's Health Center,"09/11/2006: At approximately 4:30 a.m. local time, an individual drove his vehicle into the Edgerton Women's Health Center in Davenport, Iowa, United States, and subsequently set the vehicle on fire. David Robert McMenemy of Michigan was arrested, charged with arson against a business affecting interstate commerce, and sentenced to five years in prison for committing this attack. McMenemy mistakenly thought that this facility performed abortions. No proof was revealed that McMenemy was associated with any anti-abortion group. No casualties resulted from this attack, although property damage did occur. No group claimed responsibility for the attack.",Anti-Abortion extremists,Business,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)"
2007,3,18,United States,Colorado,North America,Denver,39.758968,-104.876305,Facility/Infrastructure Attack,0,0,Sports utility vehicles owned by private citizens,"3/18/2007: Grant Barnes, suspectedly affiliated with the Earth Liberation Front (ELF), planted an incendiary device near a parked 2007 Chevrolet Suburban at the 700 block of East 8th Place in the Cherry Creek neighborhood of Denver, Colorado in the United States.  A second incendiary was also found near another SUV on this day. These devices did not detonate, thus, no damage or injuries were caused in the incident.  However, these were two in a series of seven firebombs which Barnes planted in the Cherry Creek area, targeting SUVs over the course of four days.  Two of the other devices exploded.  Barnes was arrested on March 22, 2007, indicted, and pled guilty in July  2007, and sentenced to 12 years in prison.",Earth Liberation Front (ELF),Private Citizens & Property,Incendiary
2007,3,20,United States,Colorado,North America,Denver,39.758968,-104.876305,Facility/Infrastructure Attack,0,0,"Sports utility vehicle owned by private citizens, Josh and Jennifer Rudolph","3/20/2007: Grant Barnes, suspectedly affiliated with the Earth Liberation Front (ELF), planted an incendiary device under a parked 1996 Chevrolet Tahoe in the driveway of Josh and Jennifer Rudolph's home in the Cherry Creek neighborhood of Denver, Colorado in the United States.  The SUV sustained heavy fire damage, but there were no casualties in the incident.  Two more devices were discovered, targeting other SUVs in the area on this day.   These were three in a series of seven firebombs which Barnes planted in the Cherry Creek area, targeting SUVs over the course of four days. Barnes was arrested on March 22, 2007, indicted, and pled guilty in July  2007, and sentenced to 12 years in prison.",Earth Liberation Front (ELF),Private Citizens & Property,Incendiary
2007,3,21,United States,Colorado,North America,Denver,39.758968,-104.876305,Facility/Infrastructure Attack,0,0,Sports utility vehicles owned by private citizens,"3/21/2007: Grant Barnes, suspectedly affiliated with the Earth Liberation Front (ELF), used an incendiary device to set arson to a Hummer H2 parked in the 200 block of South Monroe Street in the Cherry Creek neighborhood of Denver, Colorado in the United States.  The SUV and a Chevrolet Avalanche, parked next to it, sustained heavy fire damage, but there were no casualties in the incident.  The letters ""ELF"" were written on the Hummer H2, seemingly in marker. One more device was discovered, targeting another SUV in the area on this day.  These were two in a series of seven firebombs which Barnes planted in the Cherry Creek area, targeting SUVs over the course of four days. Barnes was arrested on March 22, 2007, indicted, and pled guilty in July  2007, and sentenced to 12 years in prison.",Earth Liberation Front (ELF),Private Citizens & Property,Incendiary
2007,4,25,United States,Texas,North America,Austin,30.283581,-97.698654,Bombing/Explosion,0,0,Austin Women's Health Center,"04/25/2007: A time-bomb was found and defused in the parking lot of the Austin Women's Health Center, an abortion clinic, in Austin, Texas, United States. Police arrested one suspect, Paul Ross Evans who is believed to be responsible for the bomb that was hidden in a soft-side insulated cooler. The potassium nitrate bomb contained nails, a 12-inch piece of copper pipe, a mechanical timer and a propane cylinder. It is believed target was selected because it provides reproductive health services.",Anti-Abortion extremists,Abortion Related,Explosives
2007,5,9,United States,Virginia,North America,Virginia Beach,36.848311,-75.979278,Facility/Infrastructure Attack,0,0,Planned Parenthood of Southeastern Virginia,"5/9/2007: Unknown perpetrators ignited a fire inside the building housing the Planned Parenthood of Southeastern Virginia in Virginia Beach, United States.  There were no casualties, but three Planned Parenthood offices were damaged.",Anti-Abortion extremists,Abortion Related,Incendiary
2007,6,24,United States,California,North America,Los Angeles,34.097866,-118.407379,Facility/Infrastructure Attack,0,0,"UCLA Professor, Arthur Rosenbaum's personal vehicle","06/24/2007: An incendiary device and flammable liquids were planted next to the BMW vehicle of UCLA professor, Arthur Rosenbaum, outside of his residence at 465 Loring Avenue in Los Angeles, California in the United States. The device was lit, but because of a malfunctioned fuse, it did not ignite. Thus, there were no injuries, nor damage.  In a communiqué issued to the North American Animal Liberation Press Office, the Animal Liberation Brigade claimed responsibility for the attempted firebombing, stating that Rosenbaum, who had been regularly harassed by animal-rights activists for his research work with cats and monkeys, should watch his back or he would face injections into his eyes like the primates. Though the L.A. field office for the U.S. Department of Justice ATF Bureau put out a $110,000 reward for information on the perpetrators, no individual perpetrators were identified from the anonymous claim.",Revolutionary Cells-Animal Liberation Brigade,Educational Institution,Incendiary
2007,10,20,United States,California,North America,Los Angeles,34.097866,-118.407379,Facility/Infrastructure Attack,0,0,Edythe London,"10/20/2007: No casualties were reported but a house was damaged when an unknown number of Animal Liberation Front (ALF) perpetrators broke a window and diverted a garden hose to flood the home of University of California, Los Angeles (UCLA) Professor Edythe London in Beverly Hills neighborhood, Los Angeles, California, United States.",Animal Liberation Front (ALF),Educational Institution,Sabotage Equipment
2007,10,26,United States,New York,North America,New York City,40.697132,-73.931351,Bombing/Explosion,0,0,Mexican Consulate in New York.,"10/26/2007: No casualties were reported but three windows were damaged when a single unknown perpetrator on a bicycle threw two hand grenades (replicas filled with explosive powder) at the Mexican Consulate at 27 East 39th Street in New York City, New York, United States at approximately 3:40 AM. There were no media accounts of any group claiming responsibility for the attack.",Unknown,Government (Diplomatic),Explosives
2008,2,5,United States,California,North America,Los Angeles,34.097866,-118.407379,Facility/Infrastructure Attack,0,0,Edythe London residence,"02/05/2008:  UCLA professor Edythe Londons home was set on fire by suspected activists, causing property damage but resulting in no casualties. The Animal Liberation Fron (ALF) later claimed responsibility for the attack.",Animal Liberation Front (ALF),Educational Institution,Incendiary
2008,2,9,United States,Tennessee,North America,Columbia,35.615725,-87.035447,Facility/Infrastructure Attack,0,0,Islamic Center of Columbia,"02/09/2008:  Three men fire-bombed a mosque in Columbia, Tennessee. The messages White power and we run the world, as well as a swastika, were sprayed on the walls. No groups have claimed responsibility for the attack.",Neo-Nazi extremists,Religious Figures/Institutions,Incendiary
2008,2,17,United States,California,North America,Eureka,40.802071,-124.163673,Facility/Infrastructure Attack,0,0,Six Rivers Planned Parenthood,"2/17/2008: Unknown perpetrators ignited two fires within the Six Rivers Planned Parenthood in Eureka, California, United States.  There were no casualties and the abortion clinic only sustained $50 in damages.  Biblical scriptures were taped to the front door of the facility.",Anti-Abortion extremists,Abortion Related,Incendiary
2008,2,17,United States,California,North America,Eureka,40.802071,-124.163673,Facility/Infrastructure Attack,0,0,Planned Parenthood facility,"02/17/2008:  Unknown perpetrators set two small fires at a Planned Parenthood facility in Six Rivers, California.  The facility was closed at the time, and there were no casualties and only minor property damage.  No group claimed responsibility for this attack.",Unknown,Abortion Related,Incendiary
2008,3,3,United States,Washington,North America,Woodinville,47.754265,-122.163458,Facility/Infrastructure Attack,0,0,A housing development located in Woodinville was targeted,"3/3/2008: A group of individuals associated with the ELF burned down a number of million-dollar show homes.  Explosives were found at the scene by investigators. The event occurred in Woodinville, a suburb north of Seattle, Washington, United States.  Fire bombs were used to ignite the building.  A spray painted sign was left behind with ""ELF"" and ""Build Green? Nope Black!"" painted on it.  The homes were located near the headwaters at Bear Creek.  The area is home to an endangered type of salmon and activists had expressed concerns that not enough was being done to protect the environment in the area.",Earth Liberation Front (ELF),Business,Incendiary
2008,3,6,United States,New York,North America,New York City,40.697132,-73.931351,Bombing/Explosion,0,0,Joint Armed Forces Career Center,"03/06/2008:  A small explosion hit a Armed Forces Career Center in New York's Time Square at 3:43 a.m.  No one was reportedly injured or killed by the blast that broke a glass window and a door.  The NYPD stated that the source of the explosion was an ""improvised explosive device.""  No one or group claimed responsibility for the blast.",Unknown,Military,Explosives
2008,4,7,United States,Missouri,North America,Kansas City,39.176086,-94.574127,Facility/Infrastructure Attack,0,0,A pylon at a railroad site,"4/7/2008: On Monday, an electricity pylon was cut through with a propane torch in the 8100 block of Wilson Road in Kansas City, Missouri. The pylon did not fall over as the intention was. The wheel assembly of a nearby rail car was also cut. No group claimed responsibility for the attack but police suspect eco-terrorists.",Unknown,Utilities,Incendiary
2008,4,7,United States,Missouri,North America,Kansas City,39.176086,-94.574127,Facility/Infrastructure Attack,0,0,A rail car was targeted in Kansas City.,"4/7/2008: On Monday, the wheel assembly of a nearby rail car was cut with a propane torch in the 8100 block of Wilson Road in Kansas City, Missouri. No group claimed responsibility for the attack but police suspect eco-terrorists.",Unknown,Transportation,Incendiary
2008,4,22,United States,Florida,North America,Miami Beach,25.793095,-80.134904,Facility/Infrastructure Attack,0,0,The Chabad House synagogue in Miami Beach,"4/23/2008: On Tuesday, at 0230, the Chabad House synagogue at 2410 Pinetree Drive in Miami Beach, Florida was set on fire. No group claimed responsibility for the arson and there were no reported casualties.",Unknown,Religious Figures/Institutions,Incendiary
2008,4,25,United States,California,North America,San Diego,32.715695,-117.161719,Bombing/Explosion,0,0,A FedEx building in San Diego,"4/25/2008: On Friday, at 0200, a bomb exploded at a FedEx building in San Diego, California and shattered the glass door of the building. Authorities found a second bomb in the parking lot and detonated it. No group claimed responsibility for the bombing and there were no reported casualties.",Unknown,Business,Explosives
2008,5,26,United States,Oregon,North America,Medford,42.32356,-122.875614,Facility/Infrastructure Attack,0,0,The yard of a civilian family,"05/26/2008: On Monday, at 2300, three assailants left an IED on a yard in Medford, Oregon, United States. The letters ""KKK"" and a cross were also burned into the grass. No casualties were reported. David Moss and Devin Klauseger were arrested and charged in connection with the attack.",Ku Klux Klan,Private Citizens & Property,Incendiary
2008,6,14,United States,New Mexico,North America,Deming,32.268085,-107.75867,Unarmed Assault,0,0,U.S. Border Patrol agents riding all terrain vehicles,"06/14/2008: On Saturday evening at 20:30, a booby trap of thin wires stretched across a dirt road was discovered and safely dismantled in a remote stretch of the southern New Mexico desert near Deming, United States. The device was composed of two sections of thin wire strung tight across the road, tied to a cattle fence on one side and a mesquite tree on the other, four feet above the ground. It was believed to target U.S. Border Patrol agents riding all terrain vehicles who patrol the area. The nearest Mexican town is the village of Las Chepas, a collection of small houses and abandoned buildings routinely used by drug smugglers as a staging ground. No claim of responsibility was made for the incident.",Unknown,Police,Other
2008,7,25,United States,California,North America,La Jolla,32.832925,-117.271312,Armed Assault,0,1,The two assailants targeted an Irish tourist.,"07/25/2008: On Friday, two Neo-Nazi assailants stabbed a young Irish man nine times at a beach party in La Jolla, California, United States, critically injuring the man.  No group claimed responsibility and the man is recovered.",Unknown,Tourists,Melee
2008,7,27,United States,Tennessee,North America,Knoxville,35.951761,-83.952337,Armed Assault,2,7,The Tennessee Valley Unitarian Universalist Church,"07/27/2008: On Sunday, a man armed with a shotgun opened fire on a church congregation in Knoxville, Tennesee resulting in the death of two people, and the wounding of seven.  The attack on the Unitarian church was apparently motivated by hatred for progressive social policies.  The suspect was arrested for the attack.",Anti-Liberal extremists,Religious Figures/Institutions,Firearms
2008,8,2,United States,California,North America,Santa Cruz,36.974025,-122.030954,Facility/Infrastructure Attack,0,1,Molecular biologist David Feldheim,"08/02/2008: On Saturday, at an unknown time, in Santa Cruz, California, United States, two firebombings targeted two UC-Santa Cruz researchers' property in a string of animal liberation movement actions. A firebomb was ignited on David Feldheim's front porch. Feldheim, a molecular biologist, escaped from a second story window with his family. An adult was treated at the hospital. An anonymous communique was posted to Bite Back wherein the Animal Liberation Front accepted responsibility.",Animal Liberation Front (ALF),Educational Institution,Incendiary
2008,8,2,United States,California,North America,Santa Cruz,36.974025,-122.030954,Facility/Infrastructure Attack,0,1,An unidentified researcher,"08/02/2008: On Saturday morning in Santa Cruz, California, United States, two firebombings targeted two researchers' property in a string of animal liberation movement actions. A car belonging to an unidentified UC-Santa Cruz researcher was destroyed by a firebomb. An anonymous communique was posted to Bite Back wherein the Animal Liberation Front accepted responsibility. There were no reported casualties.",Animal Liberation Front (ALF),Educational Institution,Incendiary
2008,11,5,United States,Massachusetts,North America,Springfield,42.10125,-72.589294,Facility/Infrastructure Attack,0,2,The church was a notable black church.,"11/05/2008: On Wednesday night at or around 0300, three men later identified as Benjamin Haskell, Michael F. Jacques Jr., and Thomas Gleason Jr., set fire to the mostly completed Macedonia Church of God in Christ, a black church, in Springfield, Massachusetts, United States of America, in an attempt to retaliate for the electing of Barack Obama as the first black president of the United States. The three used two five-gallon gasoline cans and walked across the street to set fire to the church, and then fled the scene. Two firefighters were injured while putting out the fire.",Unknown,Religious Figures/Institutions,Incendiary
2008,11,14,United States,California,North America,Hemet,33.74937,-116.967889,Unarmed Assault,0,1,"A Hispanic teen was beaten to near death in the Jackson Mobile Home Park, on South Elk Street of Hemet, California.","11/14/2008: On Friday, a Hispanic teen was beaten to near death in the Jackson Mobile Home Park, on South Elk Street of Hemet, California. Four white supremacist gang members have been arrested and charged with the beating: Justin Tyme Hayes, 21, Derek Shane O'Brien, 22, Darrin Peter Thibault, 24, and Crystal Lee McCann, 22.",Neo-Nazi extremists,Unknown,Melee
2009,3,7,United States,California,North America,Los Angeles,34.097866,-118.407379,Facility/Infrastructure Attack,0,0,The vehicle of a UCLA neuroscientist was the target of this attack.,"03/07/2009: Members of the Animal Liberation Brigade set fire to the car of  an neuroscientist working for UCLA,  accusing him of  addicting monkeys to methamphetamines and other  street drugs. The car was parked outside his Westwood residence in California. There were no reported casualties.",Animal Liberation Front (ALF),Educational Institution,Incendiary
2009,5,30,United States,Arizona,North America,Arivaca,31.577335,-111.331452,Armed Assault,2,1,Raul Flores and his family,"05/30/2009: On Saturday, in Arivaca, Arizona, United States, three assailants broke into the home of Raul Flores and his family. The assailants shot and killed Flores and his nine-year-old daughter, and wounded her mother. Three people were arrested on 06/12/2009 in connection to the attack. They were identified as Shawna Forde, Jason Eugene Bush and Albert Robert Gaxiola. Ford and Bush are founding members of Minuteman American Defense, an anti-illegal immigration group. The victims of the attack were US citizens; however, authorities indicated that the attack was carried out in order to advance the goals of the group. In 2011, Forde and Bush were convicted on charges stemming from their involvement in this attack, and sentenced to death. Gaxiola was convicted and sentenced to two life terms without parole.",Minutemen American Defense,Private Citizens & Property,Firearms
2009,5,31,United States,Kansas,North America,Wichita,37.68698,-97.335579,Armed Assault,1,0,"The target was Dr. George Tiller, a late term abortion doctor.","05/31/2009: On Sunday morning, in Wichita, Kansas, USA, Dr. George Tiller, an abortion doctor who held a practice, was shot dead in the foyer of the Reformation Lutheran Church. The gunman fired only one shot, fatally wounding Tiller, threatened two others, and then escaped. No damage was reported and no group claimed responsibility. Scott Roeder was convicted for the murder.",Anti-Abortion extremists,Abortion Related,Firearms
2009,5,31,United States,Tennessee,North America,Nashville,36.133571,-86.83692,Armed Assault,0,0,Residence of Orthodox Jewish Rabbi,"05/31/2009: An assailant attempted to throw an incendiary device into the residence of an Orthodox Jewish rabbi on Mockingbird Lane in Cherokee Park neighborhood, Nashville, Tennessee, United States. There were no reported casualties as the device bounced off the window and failed to ignite. This was one of two attacks carried out by the same assailant overnight. Abdulhakim Mujahid Muhammad claimed responsibility for the incidents.",Jihadi-inspired extremists,Religious Figures/Institutions,Incendiary
2009,6,1,United States,Arkansas,North America,Little Rock,34.757116,-92.380745,Armed Assault,1,1,"William Long and Quinton I. Ezeagwula, soldiers who were outside of a military recruiting station","06/01/2009: An assailant opened fire on soldiers outside of a military recruiting station in the Santa Fe Heights suburb of Little Rock, Arkansas, United States.  One soldier, identified as William Long, was killed and a second soldier, identified as Quinton Ezeagwula, was injured in the assault. This was one of two attacks carried out by the same assailant overnight. Upon his arrest Abdulhakim Mujahid Muhammad stated that he had intended to kill as many military personnel as possible.  He denied any affilitation with known organizations but later recanted, claiming that he was a soldier for Al-Qa ida and that the attack on the military recruiting station was ""a Jihadi attack.""  Muhammad had spent time in Yemen, returning four months before the attack; he stated that he had wanted to form his own terrorist cell upon return to the United States.",Jihadi-inspired extremists,Military,Firearms
2009,6,10,United States,District of Columbia,North America,Washington,38.908642,-77.015381,Armed Assault,1,,The civilians inside The National Holocaust Museum,"06/10/2009: On Wednesday afternoon at approximately 1240, in Washington, District of Columbia., United States, an assailant armed with a rifle entered the National Holocaust Memorial Museum and fired upon civilians, killing one security guard, Stephen Tyrone, and injuring an unknown number of civilians. The shooter was wounded critically in the attack and identified as white supremacist, James W. von Brunn. Officials believe the attack may have been politically motivated. No group has claimed responsibility for the attack. The attackers indictment on July 30th included murder, illegal use of a firearm and committing a bias-related crime he was unable to attend his proceedings due to his fragile medical condition.",Anti-Semitic extremists,Business,Firearms
2009,7,3,United States,California,North America,Huntington Beach,33.660191,-117.999215,Armed Assault,0,5,Assailants targeted a Latino man on the street.,"07/03/2009: On Friday night at 2355, in Huntington Beach, California, United States, three men and a woman, Bret MacDonald Hicks, 30, of Riverside, Michael Aaron Powell, 21, of Anaheim, and Brian Charles Hanson, 27, stabbed a Latino, Sergio Hernandez, three times, while yelling racial slurs at the victim, and then as the victim fell to the ground, the assailants punched and kicked the victim. Neighbors came to the rescue of the victim to break up the assault. The victim was hospitalized and released the next day. The assailants sustained bruises and cuts from the assault. No other injuries or casualties were reported. Authorities identified the four attackers as white supremacist based on their tattoos of power slogans and insignia and on 12/18/2009 they pleaded guilty to the charges of attempted murder, aggravated assault and hate crime battery causing injury.",Unknown,Private Citizens & Property,Melee
2009,8,24,United States,California,North America,San Mateo,37.54703,-122.314834,Bombing/Explosion,0,0,A high school was targeted in the attack.,"08/24/2009: On Monday morning, in San Mateo, California, United States, at Hillsdale High School, authorities arrested a 17 year old boy armed with ten pipe bombs, a two foot sword and a chainsaw, after he threw two of the lightened pipe bombs into a hallway near the school library. He intended to kill people with the bombs and slaughter survivors with a chainsaw. No injuries or causalities were reported and minor damage was caused to the building. No group claimed responsibility.",Unknown,Educational Institution,Explosives
2009,9,4,United States,Washington,North America,Everett,47.976575,-122.206419,Facility/Infrastructure Attack,0,0,Two radio transmission towers,"09/04/2009: On Friday night at about 0330, assailants toppled two radio transmission towers belonging to the sports radio station KRKO with a bulldozer in Everett, Washington, United States, after assailants stole construction equipment from the site. The Earth Liberation Front claimed responsibility for the attack.",Earth Liberation Front (ELF),Telecommunication,Sabotage Equipment
2009,11,5,United States,Texas,North America,Killeen,31.13,-97.78,Armed Assault,13,32,Military personnel,"11/05/2009: On Thursday afternoon at 1330, in Ft. Hood, Texas, United States, Major Nidal Malik Hasan opened fire on fellow soldiers with two pistols semiautomatic capable of firing up to 20 rounds without reloading, killing 13 and wounding 31 others. Military police forces shot the gunman, a military psychiatrist who was soon to be deployed to Iraq, and who was believed to be a recent convert to Islam who had complained he was being harassed by his military colleagues. Sources indicate that the shooting may have started during a graduation ceremony attended by large numbers of young military personnel at the base's Soldier Readiness Center, where soldiers who are about to be deployed or who are returning undergo medical screening. Hasan survived the gunshot wounds and was charged with 13 counts of premeditated murder and 32 counts of attempted premeditated murder. No group claimed responsibility for the attack, and Hasan was sentenced to death in August 2013.",Jihadi-inspired extremists,Military,Firearms
2009,12,25,United States,Michigan,North America,Detroit,42.331685,-83.047924,Bombing/Explosion,0,2,The target was Northwest Flight 253 from Amsterdam to Detroit.,"12/25/2009: On Friday morning, in Detroit, Michigan, United States, as the plane was approaching the destination, a would-be suicide bomber, identified as Umar Farouk Abdulmutallab, a 23-year-old Nigerian national, on board of Northwest Flight 253 from Amsterdam, Netherlands detonated a device that was attached to his body while on the plane. The bomb was a six inch packet of high explosives containing pentaerythritol, Triacetone Triperoxide, other materials and a syringe. The explosives were sewn into his underwear. The assailant was wounded and damage was done to the aircraft. A passenger who tried to put the explosion out was also injured. 290 people in total were on board. No other injuries or casualties were reported. Al Qaeda in the Arabian Peninsula claimed responsibility.",Al-Qaida in the Arabian Peninsula (AQAP),Airports & Aircraft,Explosives
2010,2,17,United States,Florida,North America,Clearwater,27.9656,-82.799764,Facility/Infrastructure Attack,0,0,Restaurants,"02/17/2010: On Wednesday afternoon, in Clearwater, Tampa Bay, Florida, two acid bombs went off at popular restaurants along the water. No injuries were reported. No group claimed responsibility.",Unknown,Business,Chemical
2010,2,18,United States,Texas,North America,Austin,30.283581,-97.698654,Facility/Infrastructure Attack,2,15,The target was the Internal Revenue Service building.,"02/18/2010: On Thursday, in Austin, Texas, United States, Joseph Stack flew his private plane into the Internal Revenue Service building, igniting a fire throughout the seven-story building. He had problems with the IRS in the past and believed ""violence was the only answer."" Stack died on impact. Several workers were wounded and one was killed. The building was destroyed.",Anti-Government extremists,Government (General),"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)"
2010,2,25,United States,New York,North America,New York City,40.697132,-73.931351,Bombing/Explosion,0,0,The targets were private citizens.,"02/25/2010: On Thursday, at the train station in Harlem, New York City, New York, USA, police arrested Roosevelt Terry, an amputee who planted a bag of small explosives wrapped in shotgun shells, bullets, glue, lug nuts and pens in a waiting area at a station. No group claimed responsibility. There were no reported casualties or damage.",Unknown,Transportation,Explosives
2010,3,4,United States,Virginia,North America,Arlington,38.878742,-77.100006,Armed Assault,1,2,Pentagon Building,"3/4/2010: At roughly 6:40 p.m., John Patrick Bedell walked up to the entrance of the Pentagon- in Arlington, Virginia, United States- drew out a gun and fired, wounding two police officers. Bedell was shot and critically wounded.  He later died of his wounds in the hospital.  The two police officers had non-life-threatening injuries and survived.",Anti-Government extremists,Government (General),Firearms
2010,4,30,United States,Colorado,North America,Denver,39.758968,-104.876305,Facility/Infrastructure Attack,0,0,A sheepskin factory,"04/30/2010: On Friday night at 0315, in Denver, Colorado, United States of America, assailants set fire to a sheepskin factory and burned it to the ground. This is the second sheepskin factory in Colorado to be burned down. Police arrested one Walter Edmund Bond in connection to the sheepskin factory fire. The Animal Liberation Front claimed responsibility for the incident on the internet blog of BiteBack magazine.",Animal Liberation Front (ALF),Business,Incendiary
2010,5,1,United States,New York,North America,New York City,40.697132,-73.931351,Bombing/Explosion,0,0,The civilians of New York city,"05/01/2010: On Saturday evening at approximately 1830, in New York City, New York, United States of America, a t-shirt vendor located between 45th Street and Seventh and Eighth Avenues noticed a dark-colored Sport Utility Vehicle (SUV) parked at the curb with its engine running and its hazard lights on. Officer Wayne Rhatigan, a member of the New York Police Department's mounted division, was alerted by the vendor and then approached the vehicle and looked inside, where he spotted a box that was smoking and was able to smell gunpowder. The NYPD Bomb Squad was called to the scene, where they deployed a robotic device to break the SUV's back windows and to observe what was inside the vehicle. In the vehicle, police discovered the following: three 20-gallon propane canisters; two five-gallon cans of gasoline; 40+ consumer-grade M-88 firecrackers that had been placed inside of a 20-ounce metal container that had been wrapped in duct tape; a 55-inch by 32-inch green metal locker that contained eight plastic bags that held a total of approximately 250 pounds of Urea based fertilizer, a metal pressure cooker pot containing wires and an additional 120 M-88 firecrackers. The vehicle, a dark blue 1993 Nissan Pathfinder with tinted windows, had license plates that were registered to a Ford pickup truck that had been taken to a junkyard near Bridgeport, Connecticut some time during the last half of April (license plate: 98C Y09). Additionally, the vehicle identification number (VIN) had been removed from the SUV. No casualties were reported and no group immediately claimed responsibility. However, on 05/02/2010, the Taliban posted a video on YouTube claiming responsibility for the event, saying that it was revenge for the killing of Baitullah Mehsur, Abu Omar al-Baghdadi and Abu Ayyub al-Masri. The group did not make specific mention of the car bomb or New York City, so authorities doubt the authenticity of the Pakistani Taliban's involvement. On 06/22/2010, Faisal Shahzad, admitted all 10 charges against him in connection with a failed car-bomb claiming he was a Muslim soldier and warned the US to leave Muslim lands alone.",Tehrik-i-Taliban Pakistan (TTP),Private Citizens & Property,Explosives
2010,5,10,United States,Florida,North America,Jacksonville,30.33138,-81.655799,Bombing/Explosion,0,0,Islamic Center of Northeast Florida,"5/10/2010: In Jacksonville, Florida, United States a pipe bomb exploded at roughly 6:35 p.m. in a mosque during evening prayers.  Sixty people were inside the building praying, but no one was injured or killed.  There have been no claims of responsibility.",Unknown,Religious Figures/Institutions,Explosives
2010,6,5,United States,Utah,North America,Salt Lake City,40.759505,-111.888229,Facility/Infrastructure Attack,0,0,The Tandy Leather Factory store,"06/05/2010: On Saturday night at about 0315, in Salt Lake City, Utah, United States, the Tandy Leather Factory store, located on 1107 South State Street, was set on fire by Walter Edmund Bond, a member of the Animal Liberation Front (ALF) - North America, who claimed responsibility for the incident on the BiteBack Animal Liberation Front website. The store sustained $20,000 of damage from the arson attack. Bond was later arrested in Glendale, Colorado on 07/24/2010.",Animal Liberation Front (ALF),Business,Incendiary
2010,7,7,United States,Utah,North America,Sandy,40.564938,-111.839048,Facility/Infrastructure Attack,0,0,"The Tiburon restaurant in Sandy, Utah was targeted during the arson attack.","07/07/2010: On Wednesday morning at 0800, in Sandy, Utah, United States, a member of the Animal Liberation Front, set a small fire at the Tiburon restaurant, causing about $10,000 in damages but no casualties. The Animal Liberation Front has claimed responsibility for the arson attack.",Animal Liberation Front (ALF),Business,Incendiary
